period_days,age_cohort,vax_dose,metric,vax_increase,novax_increase,diff,p_value,vax_before,vax_after,novax_before,novax_after,vax_vs_novax_ratio
365,between_30_and_50,3,prvopredpisy,99.05183312262959,90.86924762600438,8.182585496625208,0.106399085142698,1582.0,1567.0,1369.0,1244.0,1.090047906309324
365,between_30_and_50,3,kortikoidy,91.55032327799717,84.05181260880956,7.49851066918761,0.0,1397394.4375,1279319.125,1370872.875,1152243.5,1.0892129561094281
365,between_30_and_50,3,imunosupresivy,108.6767895878525,111.74289245982693,-3.0661028719744365,0.5566673423550198,1844.0,2004.0,1618.0,1808.0,0.9725610926612022
30,between_50_and_60,1,predpisy,87.2072072072072,89.94845360824742,-2.7412464010402147,0.7311718411157634,1110.0,968.0,388.0,349.0,0.969524252045742
30,between_50_and_60,1,prvopredpisy,102.45398773006136,95.0,7.453987730061357,0.7477069684231941,163.0,167.0,60.0,57.0,1.0784630287374881
30,between_50_and_60,1,kortikoidy,91.53367215508302,77.89413382218149,13.639538332901537,6.880056359268954e-108,134411.875,123032.125,60005.0,46740.375,1.1751035368598897
30,between_50_and_60,1,imunosupresivy,92.94117647058823,84.50704225352112,8.434134217067111,0.6795578970175329,170.0,158.0,71.0,60.0,1.0998039215686275
30,between_50_and_60,2,predpisy,87.19441210710129,108.88157894736842,-21.68716684026714,0.01902078656776221,859.0,749.0,304.0,331.0,0.8008187698054015
30,between_50_and_60,2,prvopredpisy,70.58823529411765,70.58823529411765,0.0,1.0,136.0,96.0,51.0,36.0,1.0
30,between_50_and_60,2,kortikoidy,85.77288863062327,137.39582942888916,-51.62294079826589,0.0,108630.625,93175.625,40018.5,54983.75,0.6242757803286602
30,between_50_and_60,2,imunosupresivy,84.13793103448276,110.9090909090909,-26.771159874608145,0.2227308364904157,145.0,122.0,55.0,61.0,0.7586206896551724
30,between_50_and_60,3,predpisy,99.85855728429985,117.55485893416929,-17.69630164986944,0.08619192265772459,707.0,706.0,319.0,375.0,0.8494634606317774
30,between_50_and_60,3,prvopredpisy,127.84810126582278,151.28205128205127,-23.433950016228493,0.5279233101560307,79.0,101.0,39.0,59.0,0.8450976185367947
30,between_50_and_60,3,kortikoidy,106.16969956666276,107.9931744540522,-1.8234748873894375,0.017224330411004143,90431.875,96011.25,65196.25,70407.5,0.9831149061354312
30,between_50_and_60,3,imunosupresivy,102.34375,103.27868852459017,-0.9349385245901658,1.0,128.0,131.0,61.0,63.0,0.9909474206349206
60,between_50_and_60,1,predpisy,88.01711840228246,82.65971316818775,5.357405234094713,0.3186481540922897,2103.0,1851.0,767.0,634.0,1.064812773100168
60,between_50_and_60,1,prvopredpisy,100.0,69.53125,30.46875,0.026792030359291882,308.0,308.0,128.0,89.0,1.4382022471910112
60,between_50_and_60,1,kortikoidy,87.29036043394728,70.14620686946446,17.14415356448282,0.0,271634.375,237110.625,127302.5,89297.875,1.2444059961272957
60,between_50_and_60,1,imunosupresivy,94.5859872611465,85.07462686567165,9.511360395474853,0.4982431906207838,314.0,297.0,134.0,114.0,1.111800201139792
60,between_50_and_60,2,predpisy,84.6670397313934,100.0,-15.332960268606598,0.011499791619315816,1787.0,1513.0,649.0,649.0,0.846670397313934
60,between_50_and_60,2,prvopredpisy,78.54545454545455,75.75757575757575,2.787878787878796,0.8592155623742918,275.0,216.0,99.0,75.0,1.0368
60,between_50_and_60,2,kortikoidy,84.29482922726166,122.48967577945076,-38.194846552189105,0.0,225885.0,190409.375,95255.375,116678.0,0.6881790542007722
60,between_50_and_60,2,imunosupresivy,87.45762711864407,109.82142857142858,-22.363801452784514,0.16079053920758224,295.0,258.0,112.0,123.0,0.7963621331128564
60,between_50_and_60,3,predpisy,99.86531986531986,105.13888888888889,-5.273569023569024,0.42607290318148705,1485.0,1483.0,720.0,757.0,0.9498418798286697
60,between_50_and_60,3,prvopredpisy,119.78609625668449,99.03846153846155,20.74763471822294,0.268543233069672,187.0,224.0,104.0,103.0,1.209490680650018
60,between_50_and_60,3,kortikoidy,104.5942411766229,90.11161913960571,14.482622037017194,1.1423472279299189e-209,193095.0,201966.25,160478.75,144610.0,1.1607186972701038
60,between_50_and_60,3,imunosupresivy,102.36220472440945,107.19424460431655,-4.8320398799071,0.7687634893662032,254.0,260.0,139.0,149.0,0.9549225809861015
90,between_50_and_60,1,predpisy,87.44742801682304,82.47602441150829,4.971403605314748,0.2604963987028286,3091.0,2703.0,1147.0,946.0,1.0602769549185627
90,between_50_and_60,1,prvopredpisy,91.80672268907563,61.111111111111114,30.695611577964513,0.002149994929633591,476.0,437.0,198.0,121.0,1.5022918258212374
90,between_50_and_60,1,kortikoidy,81.0394618741248,76.46873407447953,4.570727799645269,2.5899083713504398e-45,422670.625,342530.0,198678.75,151927.125,1.0597725051286118
90,between_50_and_60,1,imunosupresivy,95.88744588744589,92.06349206349206,3.823953823953829,0.7562715736886361,462.0,443.0,189.0,174.0,1.04153605015674
90,between_50_and_60,2,predpisy,89.43581976524044,96.00760456273764,-6.571784797497202,0.18154669365862408,2641.0,2362.0,1052.0,1010.0,0.9315493306240885
90,between_50_and_60,2,prvopredpisy,82.99492385786802,68.78612716763006,14.20879669023796,0.18516988363695625,394.0,327.0,173.0,119.0,1.2065648594463165
90,between_50_and_60,2,kortikoidy,87.46291240065902,112.08352427237736,-24.62061187171834,0.0,348625.625,304918.125,161755.375,181301.125,0.7803369225624358
90,between_50_and_60,2,imunosupresivy,95.86374695863748,102.68817204301075,-6.824425084373274,0.6176251161001536,411.0,394.0,186.0,191.0,0.933542247869454
90,between_50_and_60,3,predpisy,102.14220601640838,110.68334937439846,-8.54114335799008,0.12965465237652174,2194.0,2241.0,1039.0,1150.0,0.9228326265308548
90,between_50_and_60,3,prvopredpisy,121.78571428571428,90.56603773584906,31.219676549865213,0.03559862665785173,280.0,341.0,159.0,144.0,1.3447172619047618
90,between_50_and_60,3,kortikoidy,106.87828130069616,93.57788585717034,13.300395443525815,1.3074070429075673e-244,287019.375,306761.375,227456.25,212848.75,1.142131822296418
90,between_50_and_60,3,imunosupresivy,97.17948717948718,114.0625,-16.883012820512818,0.19964802942013274,390.0,379.0,192.0,219.0,0.85198454513523
180,between_50_and_60,1,predpisy,97.56920999324781,94.47592067988668,3.093289313361126,0.37469653763719774,5924.0,5780.0,2118.0,2001.0,1.0327415630469707
180,between_50_and_60,1,prvopredpisy,90.33264033264034,77.93296089385476,12.399679438785583,0.11694578795112165,962.0,869.0,358.0,279.0,1.1591069978166753
180,between_50_and_60,1,kortikoidy,87.00816618674068,95.70524508919924,-8.697078902458557,3.1302841582254924e-249,853473.625,742591.75,374302.5,358227.125,0.9091264131411743
180,between_50_and_60,1,imunosupresivy,100.0,99.21052631578947,0.7894736842105345,0.931201311163949,917.0,917.0,380.0,377.0,1.0079575596816976
180,between_50_and_60,2,predpisy,98.62437905999236,95.61157796451914,3.012801095473222,0.39993344743790166,5234.0,5162.0,2142.0,2048.0,1.0315108395825372
180,between_50_and_60,2,prvopredpisy,82.77511961722487,74.79674796747967,7.978371649745199,0.2987728671580732,836.0,692.0,369.0,276.0,1.1066673600998544
180,between_50_and_60,2,kortikoidy,85.96689132563964,111.11362529440089,-25.146733968761254,0.0,774562.875,665867.625,362388.5,402663.0,0.773684515268638
180,between_50_and_60,2,imunosupresivy,103.78973105134475,104.86486486486486,-1.075133813520111,0.9301786084888802,818.0,849.0,370.0,388.0,0.9897474352834422
180,between_50_and_60,3,predpisy,109.76478973627941,112.77013752455795,-3.0053477882785415,0.46888550738937207,4209.0,4620.0,2036.0,2296.0,0.9733497905185753
180,between_50_and_60,3,prvopredpisy,114.62093862815885,103.21428571428572,11.406652913873131,0.30778787798654295,554.0,635.0,280.0,289.0,1.11051428428666
180,between_50_and_60,3,kortikoidy,111.31115643176828,103.40819866504766,7.902957766720618,4.911024135579876e-144,555179.75,617977.0,402617.375,416339.375,1.0764248663911002
180,between_50_and_60,3,imunosupresivy,108.20793433652531,119.5822454308094,-11.374311094284081,0.2631579960789303,731.0,791.0,383.0,458.0,0.9048829443425589
365,between_50_and_60,1,predpisy,106.65705563093624,107.94718485301445,-1.2901292220782068,0.638719045662953,11792.0,12577.0,4014.0,4333.0,0.9880485144301363
365,between_50_and_60,1,prvopredpisy,92.125579001544,88.05513016845329,4.070448833090708,0.5101362311790498,1943.0,1790.0,653.0,575.0,1.0462261406610127
365,between_50_and_60,1,kortikoidy,101.08651969847466,125.49092406429814,-24.40440436582348,0.0,1619897.0,1637497.5,642048.125,805712.125,0.8055285308655523
365,between_50_and_60,1,imunosupresivy,108.50828729281767,111.09643328929988,-2.5881459964822113,0.6978320843761209,1810.0,1964.0,757.0,841.0,0.9767036085691198
365,between_50_and_60,2,predpisy,109.17718422854907,109.95024875621891,-0.7730645276698453,0.786992154612846,10221.0,11159.0,4020.0,4420.0,0.9929689606306952
365,between_50_and_60,2,prvopredpisy,91.33089133089133,88.3076923076923,3.0231990231990267,0.6366120007514351,1638.0,1496.0,650.0,574.0,1.0342348321442398
